Iteracja;Czas[us];Obecny_Koszt;Najlepszy_Koszt
38936000;12351831;744478;67055
38998000;12371355;716014;67055
39060000;12390763;661346;67055
39122000;12410325;710236;67055
39184000;12430170;698751;67055
39246000;12449456;708509;67055
39308000;12468968;728078;67055
39370000;12488742;707822;67055
39432000;12508616;680362;67055
39494000;12528195;678693;67055
39556000;12547623;692565;67055
39618000;12567182;643349;67055
39680000;12586756;736865;67055
39742000;12606235;718178;67055
39804000;12625952;720178;67055
39866000;12645892;741632;67055
39928000;12665680;618277;67055
39990000;12685280;687805;67055
40052000;12704872;682087;67055
40114000;12724746;706075;67055
40176000;12744087;700023;67055
40238000;12763408;661702;67055
40300000;12783139;680794;67055
40362000;12802556;719091;67055
40424000;12821930;671036;67055
40486000;12841687;674466;67055
40548000;12861102;654647;67055
40610000;12880561;703512;67055
40672000;12900396;695723;67055
40734000;12919717;696121;67055
40796000;12939155;691420;67055
40858000;12958721;704708;67055
40920000;12978161;719283;67055
40982000;12997631;671005;67055
41044000;13016967;701708;67055
41106000;13036391;731742;67055
41168000;13055852;674847;67055
41230000;13075322;727478;67055
41292000;13094935;687369;67055
41354000;13114524;667909;67055
41416000;13133914;688364;67055
41478000;13153405;677055;67055
41540000;13173042;669887;67055
41602000;13192599;673278;67055
41664000;13212172;706063;67055
41726000;13231611;670636;67055
41788000;13251024;718763;67055
41850000;13270365;706075;67055
41912000;13290053;731429;67055
41974000;13309483;686617;67055
42036000;13328899;692299;67055
42098000;13348473;687309;67055
42160000;13367765;726952;67055
42222000;13387503;662775;67055
42284000;13407029;681272;67055
42346000;13426360;699931;67055
42408000;13445768;723849;67055
42470000;13465440;656937;67055
42532000;13485296;704622;67055
42594000;13504986;676280;67055
42656000;13524789;706297;67055
42718000;13544154;695439;67055
42780000;13563761;686268;67055
42842000;13583395;701502;67055
42904000;13603021;645337;67055
42966000;13622589;711178;67055
43028000;13642255;710802;67055
43090000;13662362;684178;67055
43152000;13682255;719933;67055
43214000;13702059;716038;67055
43276000;13721721;683123;67055
43338000;13741306;721511;67055
43400000;13760916;732442;67055
43462000;13780617;670140;67055
43524000;13800237;684216;67055
43586000;13820018;659978;67055
43648000;13840682;672869;67055
43710000;13860253;695909;67055
