Iteracja;Czas[us];Obecny_Koszt;Najlepszy_Koszt
85542000;51286813;585985;49201
85701000;51381759;583029;49201
85860000;51476280;579105;49201
86019000;51571549;585301;49201
86178000;51666407;572701;49201
86337000;51763431;563235;49201
86496000;51857688;575020;49201
86655000;51951625;574433;49201
86814000;52048306;584210;49201
86973000;52143865;609559;49201
87132000;52238472;583974;49201
87291000;52334649;582366;49201
87450000;52430799;592842;49201
87609000;52526709;608778;49201
87768000;52622385;604699;49201
87927000;52717947;588990;49201
88086000;52813251;569283;49201
88245000;52908314;557755;49201
88404000;53003099;600340;49201
88563000;53098494;582755;49201
88722000;53193798;604101;49201
88881000;53288545;570123;49201
89040000;53383829;616839;49201
89199000;53477837;590849;49201
89358000;53573175;581439;49201
89517000;53670249;607013;49201
89676000;53764410;571805;49201
89835000;53858436;590336;49201
89994000;53953443;592356;49201
90153000;54048188;599248;49201
90312000;54143758;614353;49201
90471000;54238732;582635;49201
90630000;54334162;575200;49201
90789000;54429425;583887;49201
90948000;54523959;574802;49201
91107000;54618410;590263;49201
91266000;54714927;574753;49201
91425000;54809183;587074;49201
91584000;54902943;564582;49201
91743000;54997193;589058;49201
91902000;55092795;595639;49201
92061000;55187454;588261;49201
92220000;55282959;614929;49201
92379000;55378241;605047;49201
92538000;55472552;590077;49201
92697000;55567352;554462;49201
92856000;55662193;563018;49201
93015000;55756955;568806;49201
93174000;55851421;590579;49201
93333000;55945551;595758;49201
93492000;56041301;581850;49201
93651000;56136693;595479;49201
93810000;56231314;592628;49201
93969000;56326578;590927;49201
94128000;56421634;587577;49201
94287000;56517197;597820;49201
94446000;56611352;599775;49201
94605000;56706735;613187;49201
94764000;56801500;587112;49201
94923000;56896255;570437;49201
95082000;56990966;598102;49201
95241000;57086551;577174;49201
95400000;57181727;610090;49201
95559000;57277475;592457;49201
95718000;57373542;585853;49201
95877000;57469398;590240;49201
96036000;57564943;575591;49201
96195000;57659543;594547;49201
96354000;57754108;584933;49201
96513000;57849766;574556;49201
96672000;57945066;602773;49201
96831000;58040362;579606;49201
96990000;58135266;591797;49201
97149000;58229280;560247;49201
97308000;58323875;577795;49201
97467000;58419430;576484;49201
97626000;58514418;607691;49201
97785000;58609722;576491;49201
97944000;58703893;604076;49201
98103000;58797731;591711;49201
98262000;58892934;589979;49201
98421000;58988129;596572;49201
98580000;59083872;567903;49201
98739000;59178430;611793;49201
98898000;59273299;586023;49201
99057000;59368071;579351;49201
99216000;59464036;602788;49201
99375000;59559591;595537;49201
99534000;59654824;597499;49201
99693000;59749852;591603;49201
99852000;59843746;586762;49201
100011000;59938722;605831;49201
100170000;60034015;589882;49201
100329000;60131256;601453;49201
100488000;60226026;574619;49201
100647000;60320439;591346;49201
100806000;60414735;586497;49201
100965000;60509016;559864;49201
101124000;60605020;575368;49201
101283000;60699170;595623;49201
101442000;60794202;594922;49201
101601000;60889392;575663;49201
101760000;60983775;593812;49201
101919000;61079737;592812;49201
102078000;61175120;582901;49201
102237000;61268725;589486;49201
102396000;61363562;559283;49201
102555000;61458625;597061;49201
102714000;61554207;602643;49201
102873000;61650154;573626;49201
103032000;61745265;597184;49201
103191000;61844454;565716;49201
103350000;61945422;561530;49201
103509000;62047013;574037;49201
103668000;62147301;608343;49201
103827000;62245923;598913;49201
103986000;62344743;581545;49201
104145000;62446098;586279;49201
104304000;62550973;611670;49201
104463000;62646905;578353;49201
104622000;62741814;595455;49201
104781000;62837177;575577;49201
104940000;62931629;605674;49201
105099000;63026856;552640;49201
105258000;63121917;594919;49201
105417000;63218258;595433;49201
105576000;63313067;605133;49201
105735000;63408628;592471;49201
105894000;63503012;604453;49201
106053000;63598470;600038;49201
106212000;63692875;587609;49201
106371000;63788321;600007;49201
106530000;63883546;589489;49201
106689000;63978382;571724;49201
106848000;64073410;591141;49201
107007000;64169462;594447;49201
107166000;64265131;549139;49201
107325000;64360497;588642;49201
107484000;64455307;570417;49201
107643000;64550164;582323;49201
107802000;64645282;574146;49201
107961000;64740251;596436;49201
108120000;64835210;578491;49201
108279000;64931005;585234;49201
108438000;65026796;596996;49201
108597000;65122210;581626;49201
108756000;65217360;573264;49201
108915000;65312869;573903;49201
109074000;65408871;598228;49201
109233000;65504727;581745;49201
109392000;65599467;604341;49201
109551000;65694896;580990;49201
109710000;65789697;604740;49201
109869000;65884658;610887;49201
110028000;65979035;582774;49201
110187000;66073451;605498;49201
110346000;66168059;597771;49201
110505000;66262619;585501;49201
110664000;66357430;600293;49201
110823000;66451556;553541;49201
110982000;66547206;577393;49201
111141000;66642623;582770;49201
111300000;66737342;577578;49201
111459000;66832277;561305;49201
111618000;66928804;570175;49201
111777000;67023643;589189;49201
111936000;67118318;594407;49201
112095000;67213525;586058;49201
112254000;67308677;567929;49201
112413000;67404035;588203;49201
112572000;67499669;576747;49201
112731000;67594531;568735;49201
112890000;67689384;556773;49201
113049000;67783916;594860;49201
113208000;67878574;562994;49201
113367000;67975120;577609;49201
113526000;68071667;587651;49201
113685000;68167554;596184;49201
113844000;68263443;588942;49201
114003000;68358902;569302;49201
114162000;68454538;579834;49201
114321000;68548818;597848;49201
114480000;68643283;573275;49201
114639000;68737131;631533;49201
114798000;68832527;593612;49201
114957000;68926344;589898;49201
115116000;69020141;562201;49201
115275000;69114764;574453;49201
115434000;69209137;568374;49201
115593000;69303514;585543;49201
115752000;69397885;596889;49201
115911000;69491633;575428;49201
116070000;69585589;604967;49201
116229000;69679842;595775;49201
116388000;69773276;563841;49201
116547000;69867367;580722;49201
116706000;69961605;617604;49201
116865000;70056981;570152;49201
117024000;70152283;552005;49201
117183000;70246507;576805;49201
117342000;70341063;568817;49201
117501000;70436689;591245;49201
117660000;70532234;594818;49201
117819000;70627765;576219;49201
117978000;70722438;578952;49201
118137000;70816846;575808;49201
118296000;70910742;592394;49201
118455000;71004785;546890;49201
118614000;71102964;574371;49201
118773000;71204111;590989;49201
118932000;71302368;598033;49201
119091000;71398051;579089;49201
119250000;71492727;591984;49201
119409000;71587386;577427;49201
119568000;71683114;601642;49201
119727000;71778038;587175;49201
119886000;71873998;618685;49201
120045000;71968246;589753;49201
120204000;72063263;578920;49201
120363000;72159604;571712;49201
120522000;72255391;585583;49201
120681000;72351043;600790;49201
120840000;72446909;612411;49201
120999000;72542369;607743;49201
121158000;72637846;558051;49201
121317000;72732680;602581;49201
121476000;72827999;564198;49201
121635000;72925139;565439;49201
121794000;73020116;614171;49201
121953000;73115816;576570;49201
122112000;73212251;596733;49201
122271000;73307776;579992;49201
122430000;73403407;599194;49201
122589000;73498153;601177;49201
122748000;73593177;591956;49201
122907000;73688108;584605;49201
123066000;73784306;587995;49201
123225000;73879342;589289;49201
123384000;73974740;578869;49201
123543000;74069599;595680;49201
123702000;74165071;600425;49201
123861000;74260628;618649;49201
124020000;74356525;570155;49201
124179000;74451019;594209;49201
124338000;74545724;581600;49201
124497000;74640255;592034;49201
124656000;74734425;583813;49201
124815000;74829040;587778;49201
124974000;74923989;592764;49201
125133000;75019656;578953;49201
125292000;75115441;591607;49201
125451000;75210715;594711;49201
125610000;75307078;569877;49201
125769000;75402539;592321;49201
125928000;75496435;596154;49201
126087000;75590687;576086;49201
126246000;75685558;579154;49201
126405000;75780520;598076;49201
126564000;75874862;572681;49201
126723000;75970512;577086;49201
126882000;76065896;580881;49201
127041000;76161649;594776;49201
127200000;76258673;580728;49201
127359000;76356052;563885;49201
127518000;76452008;591497;49201
127677000;76546898;579550;49201
127836000;76642562;564030;49201
127995000;76738025;605936;49201
128154000;76832570;610705;49201
128313000;76927378;579673;49201
128472000;77022793;583046;49201
128631000;77117286;592804;49201
128790000;77211974;596997;49201
128949000;77307797;581969;49201
129108000;77402837;574328;49201
129267000;77497260;593874;49201
129426000;77591806;589708;49201
129585000;77686252;590388;49201
129744000;77781094;591599;49201
129903000;77875129;585342;49201
130062000;77970972;571248;49201
130221000;78066415;603590;49201
130380000;78161383;577955;49201
130539000;78257521;608295;49201
130698000;78352882;571386;49201
130857000;78448697;576855;49201
131016000;78544392;592672;49201
131175000;78640016;560311;49201
131334000;78735305;580910;49201
131493000;78829924;607584;49201
131652000;78923594;589183;49201
131811000;79018496;589532;49201
131970000;79112677;575620;49201
132129000;79208498;573730;49201
132288000;79303606;578060;49201
132447000;79398478;569643;49201
132606000;79493438;592019;49201
132765000;79588412;582777;49201
132924000;79684013;576527;49201
133083000;79779712;597949;49201
133242000;79874818;583473;49201
133401000;79969953;577872;49201
133560000;80065147;623301;49201
133719000;80161304;558470;49201
133878000;80257158;572456;49201
134037000;80352164;577597;49201
134196000;80448130;595375;49201
134355000;80543064;592060;49201
134514000;80637624;586936;49201
134673000;80732857;598166;49201
134832000;80826976;602867;49201
134991000;80921272;584859;49201
135150000;81015637;554779;49201
135309000;81110314;596959;49201
135468000;81205667;574499;49201
135627000;81302218;586961;49201
135786000;81396796;593570;49201
135945000;81491563;601325;49201
136104000;81586627;558362;49201
136263000;81681693;568028;49201
136422000;81775625;595701;49201
136581000;81870425;566415;49201
136740000;81964723;573030;49201
136899000;82059370;617239;49201
137058000;82154045;581712;49201
137217000;82249441;618399;49201
137376000;82344096;577502;49201
137535000;82438641;575937;49201
137694000;82533048;566201;49201
137853000;82627414;567439;49201
138012000;82722085;617236;49201
138171000;82816412;595156;49201
138330000;82910570;597266;49201
138489000;83005554;585529;49201
138648000;83100122;595685;49201
138807000;83195038;574145;49201
138966000;83289497;561309;49201
139125000;83383711;596154;49201
139284000;83478066;607899;49201
139443000;83572237;563939;49201
139602000;83666811;599903;49201
139761000;83761287;577070;49201
139920000;83856508;578016;49201
140079000;83950612;595917;49201
140238000;84045752;603148;49201
140397000;84140316;600909;49201
140556000;84234845;590909;49201
140715000;84328675;593544;49201
140874000;84423559;582775;49201
141033000;84518560;562406;49201
141192000;84613876;588468;49201
141351000;84708065;583762;49201
141510000;84801488;600260;49201
141669000;84896362;567097;49201
141828000;84991652;584358;49201
141987000;85088322;578297;49201
142146000;85183642;594567;49201
142305000;85278964;592505;49201
142464000;85374231;596999;49201
142623000;85469555;567727;49201
142782000;85564187;596167;49201
142941000;85658337;616908;49201
143100000;85753363;593093;49201
143259000;85847906;612419;49201
143418000;85942228;576233;49201
143577000;86036114;574395;49201
143736000;86130999;588975;49201
143895000;86225087;579840;49201
144054000;86318751;599840;49201
144213000;86412467;608567;49201
144372000;86507694;589975;49201
144531000;86602592;591720;49201
144690000;86698012;614086;49201
144849000;86792496;577655;49201
145008000;86887572;587064;49201
145167000;86982938;599812;49201
145326000;87079467;582210;49201
145485000;87174455;599790;49201
145644000;87268969;580764;49201
145803000;87363646;593531;49201
145962000;87458378;559684;49201
146121000;87553304;554460;49201
146280000;87649055;592586;49201
146439000;87744120;603900;49201
146598000;87838665;588443;49201
146757000;87933666;583880;49201
146916000;88028841;550591;49201
147075000;88123873;579924;49201
147234000;88219697;582507;49201
147393000;88315206;595467;49201
147552000;88410384;597588;49201
147711000;88505375;587855;49201
147870000;88600509;633231;49201
148029000;88695490;594146;49201
148188000;88789921;590421;49201
148347000;88884128;573358;49201
148506000;88978114;591267;49201
148665000;89073640;603470;49201
148824000;89169191;557638;49201
148983000;89263829;576824;49201
149142000;89359200;601252;49201
149301000;89454471;589853;49201
149460000;89549124;596014;49201
149619000;89644515;591403;49201
149778000;89739565;571776;49201
149937000;89835231;568819;49201
150096000;89930651;561277;49201
150255000;90025572;603466;49201
150414000;90120725;614959;49201
150573000;90216372;584103;49201
150732000;90311310;581027;49201
150891000;90406829;574294;49201
151050000;90502650;594675;49201
151209000;90597774;615477;49201
151368000;90692494;599022;49201
151527000;90787581;600414;49201
151686000;90882323;562173;49201
151845000;90977109;586068;49201
152004000;91071560;575320;49201
152163000;91166458;579294;49201
152322000;91263216;576761;49201
152481000;91358392;588975;49201
152640000;91458622;549175;49201
152799000;91554898;614284;49201
152958000;91653496;582474;49201
153117000;91748466;571921;49201
153276000;91847875;605241;49201
153435000;91949995;591844;49201
153594000;92048606;609159;49201
153753000;92148011;579221;49201
153912000;92257194;561257;49201
154071000;92366494;589215;49201
154230000;92467636;613084;49201
154389000;92566639;586635;49201
154548000;92661127;594741;49201
154707000;92755337;577465;49201
154866000;92850610;604037;49201
155025000;92945655;573800;49201
155184000;93040321;589373;49201
155343000;93134992;567491;49201
155502000;93230282;584231;49201
155661000;93324625;595081;49201
