Iteracja;Czas[us];Obecny_Koszt;Najlepszy_Koszt
5061000;724487;7381;3556
5068000;725477;8131;3556
5075000;726464;6213;3556
5082000;727457;6637;3556
5089000;728450;7085;3556
5096000;729443;5732;3556
5103000;730437;5851;3556
5110000;731428;6893;3556
5117000;732417;6795;3556
5124000;733407;6583;3556
5131000;734396;7410;3556
5138000;735378;8013;3556
5145000;736357;6825;3556
5152000;737349;7366;3556
5159000;738340;7799;3556
5166000;739329;7724;3556
5173000;740487;6015;3556
5180000;741480;6700;3556
5187000;742474;7708;3556
5194000;743473;6816;3556
5201000;744474;8239;3556
5208000;745465;5806;3556
5215000;746450;6314;3556
5222000;747438;5352;3556
5229000;748420;6151;3556
5236000;749406;5651;3556
5243000;750402;6420;3556
5250000;751386;7125;3556
5257000;752366;6307;3556
5264000;753352;6677;3556
5271000;754341;6699;3556
5278000;755350;7421;3556
5285000;756841;6866;3556
5292000;757947;5974;3556
5299000;758937;7220;3556
5306000;759920;6165;3556
5313000;760906;7691;3556
5320000;761903;5306;3556
5327000;762890;7203;3556
5334000;763869;7573;3556
5341000;764861;6894;3556
5348000;765842;6876;3556
5355000;766829;6997;3556
5362000;767819;5708;3556
5369000;768804;6837;3556
5376000;769785;7624;3556
5383000;770773;6246;3556
5390000;771796;5729;3556
5397000;772786;6732;3556
5404000;773780;6122;3556
5411000;774771;7091;3556
5418000;775763;7166;3556
5425000;776752;6005;3556
5432000;777743;5600;3556
5439000;778745;7033;3556
5446000;779737;8040;3556
5453000;780728;6501;3556
5460000;781716;6132;3556
5467000;782704;5711;3556
5474000;783692;6560;3556
5481000;784675;6588;3556
5488000;785672;6731;3556
5495000;786659;5468;3556
5502000;787686;6597;3556
5509000;788668;4655;3556
5516000;789656;6008;3556
5523000;790645;6891;3556
5530000;791633;7133;3556
5537000;792625;5891;3556
5544000;793609;7212;3556
5551000;794598;5914;3556
5558000;795580;5861;3556
5565000;796560;6439;3556
5572000;797552;6078;3556
5579000;798542;7388;3556
5586000;799533;6377;3556
5593000;800524;6549;3556
5600000;801514;7510;3556
5607000;802503;5904;3556
5614000;803530;5947;3556
5621000;804519;6636;3556
5628000;805515;6868;3556
5635000;806523;7208;3556
5642000;807512;7016;3556
5649000;808502;7655;3556
5656000;809496;7434;3556
5663000;810500;7174;3556
5670000;811509;5860;3556
5677000;812528;6075;3556
5684000;813541;5542;3556
5691000;814521;6144;3556
5698000;815507;7323;3556
5705000;816493;7011;3556
5712000;817476;6613;3556
5719000;818453;6260;3556
5726000;819547;7197;3556
5733000;820546;7268;3556
5740000;821538;5629;3556
5747000;822583;6425;3556
5754000;823562;6667;3556
5761000;824549;6370;3556
5768000;825538;6653;3556
5775000;826528;7085;3556
5782000;827516;7397;3556
5789000;828512;6225;3556
5796000;829504;7021;3556
5803000;830488;5066;3556
5810000;831465;6937;3556
5817000;832454;7531;3556
5824000;833444;6420;3556
5831000;834434;6870;3556
5838000;835458;6809;3556
